datetime,model,scene,case,northern_flow,sac_flow,sjr_flow,exports,ndo,dcc,smscg,sf_tidal_energy,sf_tidal_filter,x2,evap_delta,cu_delta,cu_total,cu_suisun,trp,wci,vcu,vcu.1,uni,rsl,rsl.1,old,pct,mal,cll,emm2,srv,anc,jer,sal,ppt,rri2,bdt,lps,snc,dsj,bdl,nsl2,vol,tss,sss,tms,anh,cse,mrz,oh4,mtz,god,gzl,frk,bac,hol,ori,model_out_sf_tidal_filter,model_out_sf_tidal_energy
2007-04-15,SCHISM,suisun,5,13569.82,12563.97,1533.94,3237.26,13323.52,0.0,0.0,4.56,-0.73,71.4,304.8,1761.82,2575.97,2575.97,465.43,318.14,212.93,212.93,670.7,171.25,171.25,740.32,9479.3,3860.12,1975.87,262.23,152.33,859.33,273.65,170.6,171.25,760.16,681.71,129.47,7448.94,260.07,7714.09,3762.77,7889.36,210.76,125.34,204.04,858.92,1974.89,18633.35,212.28,9744.96,10210.43,9855.66,189.72,192.1,194.49,373.74,1.61,4.34
2007-04-16,SCHISM,suisun,5,14940.28,13975.21,1613.59,3704.89,15036.64,0.0,0.0,3.87,-0.82,74.2,678.5,2866.15,3626.36,3626.36,467.33,349.4,212.93,212.93,683.57,186.24,186.24,705.76,8516.78,3275.59,1547.67,212.28,153.85,689.38,256.4,161.68,171.25,760.16,676.72,130.35,7663.52,261.58,7610.28,3918.21,7850.33,200.78,127.08,187.54,691.25,1547.87,17329.98,213.36,9010.93,9373.75,8976.0,178.64,192.1,193.84,378.22,1.49,3.51
2007-04-17,SCHISM,suisun,5,15131.53,14214.83,1699.59,3783.54,15121.95,0.0,0.0,3.02,-0.72,71.8,498.9,2573.27,3221.58,3221.58,349.83,280.33,212.93,212.93,680.67,192.1,192.1,723.36,10576.39,4002.07,2039.25,291.09,152.98,928.91,289.37,171.03,171.25,758.09,680.67,150.37,7715.15,258.34,7666.52,5125.13,7926.98,187.76,129.47,184.94,928.71,2039.06,20318.63,212.93,8960.01,9584.06,8881.23,190.37,194.49,196.23,312.78,1.58,2.65
2007-04-18,SCHISM,suisun,5,14451.6,13519.87,1627.65,3297.69,14483.54,0.0,0.0,2.21,-0.42,71.8,341.3,2043.28,2687.27,2687.27,388.87,295.17,212.93,212.93,682.33,192.1,192.1,703.07,9271.03,3380.69,1880.64,236.96,152.33,847.22,258.56,169.29,171.25,758.71,680.67,141.66,7792.8,257.48,7483.74,5327.85,7813.91,196.45,129.47,180.81,847.43,1880.25,19164.36,212.93,8899.67,9473.77,8956.01,194.71,192.1,201.0,341.49,1.91,1.94
2007-04-19,SCHISM,suisun,5,14446.62,13553.47,1482.11,3185.47,14230.06,0.0,0.0,1.64,-0.11,71.2,239.8,1726.6,2590.3,2590.3,403.54,304.84,212.93,212.93,680.67,192.1,192.1,700.58,9505.41,3514.46,1726.88,226.57,152.11,841.06,255.32,167.77,171.25,750.86,680.67,144.06,7790.68,258.34,7783.82,4753.51,7799.66,193.19,129.47,178.2,843.12,1726.48,19935.98,212.93,8907.67,9224.75,8836.86,197.96,192.1,199.92,361.79,2.24,1.42
2007-04-20,SCHISM,suisun,5,14249.27,13451.35,1421.05,3039.76,14488.08,0.0,0.0,1.33,-0.05,70.6,303.4,2160.92,2981.17,2981.17,406.95,298.61,212.93,212.93,680.67,192.1,192.1,699.75,9391.75,3349.26,1491.9,188.2,152.11,804.06,253.16,164.07,171.25,741.15,680.67,133.61,7736.46,261.58,7838.19,3858.63,7849.45,197.31,126.65,173.42,805.09,1491.1,20024.29,212.93,8836.51,9006.76,8624.99,194.49,192.1,198.83,374.38,2.28,1.12
2007-04-21,SCHISM,suisun,5,13532.86,12792.58,1449.9,4733.86,11795.44,0.0,0.0,1.29,-0.19,71.8,315.2,1861.74,2605.06,2605.06,387.16,217.69,212.93,212.93,680.67,192.1,192.1,700.58,9742.2,3231.45,1450.93,180.16,150.37,762.01,254.46,160.59,171.25,733.09,680.67,129.47,7787.87,264.17,7886.73,3874.65,7905.01,194.06,127.08,167.33,763.46,1449.93,20971.4,212.93,8827.11,8988.34,8407.75,195.14,192.1,197.31,316.0,2.15,1.11
2007-04-22,SCHISM,suisun,5,13455.47,12361.54,1795.29,4720.62,11493.32,0.0,0.0,1.62,-0.34,71.6,249.8,1212.98,2016.83,2016.83,309.78,259.21,212.93,212.93,671.11,192.1,192.1,701.41,10717.39,3436.16,1417.26,168.42,150.37,798.09,265.24,164.51,171.25,724.81,679.21,133.83,7823.06,257.91,7817.78,3888.24,7956.85,193.84,129.47,168.2,798.5,1417.06,20290.74,212.93,8993.03,9037.68,8936.54,198.62,192.1,202.09,298.82,2.03,1.35
2007-04-23,SCHISM,suisun,5,13563.81,12392.22,2357.77,2674.24,15163.03,0.0,0.0,2.14,-0.37,72.8,210.6,2126.28,2803.87,2803.87,368.19,292.16,212.93,212.93,579.81,192.1,192.1,703.48,10150.29,3348.32,1423.64,162.99,150.37,708.04,249.28,165.81,170.81,711.15,610.73,141.88,7895.34,260.72,7784.88,4774.77,7992.5,187.76,129.47,166.25,709.49,1424.04,19724.65,214.88,9085.09,9301.53,9028.82,196.45,192.1,206.42,331.22,1.96,1.81
2007-04-24,SCHISM,suisun,5,13917.15,12992.37,2846.24,2310.03,16251.91,0.0,0.01,2.85,-0.35,74.2,368.6,2167.15,2801.08,2801.08,417.35,325.0,219.64,219.64,433.05,192.1,192.1,711.98,11239.47,3698.15,1598.57,172.77,152.11,730.19,254.46,162.12,171.25,697.47,473.25,150.37,7952.81,260.72,7903.25,4416.29,8054.82,180.38,120.99,167.33,730.61,1597.98,20682.1,213.58,9769.97,9950.92,9420.65,195.79,196.66,209.46,378.22,1.97,2.44
2007-04-25,SCHISM,suisun,5,14691.86,13804.93,2964.72,1996.03,17154.77,0.0,1.0,3.63,-0.42,74.8,239.0,1733.22,2338.29,2338.29,422.45,383.76,223.33,223.33,402.48,192.1,192.1,706.59,12079.91,4181.06,1675.24,217.48,152.33,743.84,252.73,164.29,171.25,675.89,404.4,150.37,7969.5,267.19,7869.14,3994.27,8148.13,176.46,129.47,165.81,745.08,1675.43,20969.48,219.86,10104.05,10362.17,10013.4,195.79,205.34,212.49,418.84,1.9,3.2
2007-04-26,SCHISM,suisun,5,15495.71,14575.86,2792.8,2037.32,17786.68,0.0,1.0,4.3,-0.3,75.2,80.6,1616.08,2335.54,2335.54,388.87,353.25,229.39,229.39,376.72,192.1,192.1,691.67,11922.24,4387.89,1736.72,242.79,153.41,714.46,240.42,162.55,171.25,602.38,369.9,150.37,7992.33,266.32,7501.93,3373.54,8083.6,177.12,129.47,172.12,715.08,1736.13,21668.06,227.22,10110.24,10905.5,10158.37,192.97,210.33,212.93,370.97,1.99,3.89
2007-04-27,SCHISM,suisun,5,15491.29,14586.8,3027.03,2277.27,18045.04,0.0,1.0,4.95,-0.25,74.2,145.8,1949.79,2744.63,2744.63,353.89,312.57,233.71,233.71,369.69,192.1,192.1,666.34,12084.82,4535.29,1512.95,226.57,152.11,734.74,237.82,159.07,171.25,484.86,360.51,150.37,7920.65,259.85,7369.04,2555.21,7938.23,180.38,129.47,176.25,737.43,1512.75,22007.49,229.82,9931.97,10229.15,9938.86,192.1,210.76,212.93,335.93,2.05,4.57
2007-04-28,SCHISM,suisun,5,14663.4,13793.48,3271.38,2277.11,17470.01,0.0,1.0,5.28,-0.34,76.6,367.3,2179.65,2930.94,2930.94,335.71,304.84,236.09,236.09,382.05,192.1,192.1,649.28,11271.3,4238.25,1326.19,214.44,152.33,688.14,231.98,157.11,171.68,419.69,384.61,150.37,7813.74,257.26,6725.66,2105.81,7804.06,182.33,129.47,176.03,691.25,1325.59,20824.56,233.71,9382.92,9662.12,9619.99,192.1,210.54,207.29,323.93,1.98,4.89
2007-04-29,SCHISM,suisun,5,13619.61,12797.52,3160.21,2278.34,16108.47,0.0,1.0,5.27,-0.32,74.6,472.9,2079.89,2711.4,2711.4,337.64,300.11,242.15,242.15,402.06,192.1,192.1,596.95,12467.85,4969.29,1998.7,248.41,152.33,780.99,240.85,164.29,173.64,392.48,397.59,150.37,7741.04,251.44,5884.09,2029.12,7530.53,180.16,129.47,180.38,783.05,1998.12,22109.13,234.58,9596.49,10349.82,9835.66,190.37,208.38,208.16,322.0,2.02,4.9
2007-04-30,SCHISM,suisun,5,12457.67,11652.41,3132.04,2308.14,14538.25,0.0,1.0,5.01,-0.4,74.2,604.4,1861.09,2532.81,2532.81,351.75,325.22,248.63,248.63,436.23,193.41,193.41,581.9,11194.86,4321.62,1584.13,232.85,152.54,682.95,222.89,164.73,178.86,387.59,430.08,150.37,7527.35,250.14,4873.3,2557.71,7022.59,184.29,129.47,178.64,683.99,1584.13,20610.1,235.88,8859.31,9804.46,9625.51,185.16,210.33,202.74,344.06,1.92,4.62
2007-05-01,SCHISM,suisun,5,11659.67,10876.74,3220.56,2303.72,14044.58,0.0,1.0,4.44,-0.46,73.8,616.2,2084.27,2691.88,2691.88,383.12,348.76,252.73,252.73,423.08,212.93,212.93,603.01,10659.06,4165.88,1606.69,238.04,154.5,656.57,214.01,167.12,184.94,399.08,426.9,150.37,7285.53,250.36,4692.79,2452.98,6508.63,182.11,137.53,180.81,658.23,1605.89,19939.83,237.82,8137.09,9071.55,9000.33,185.81,210.54,198.62,367.55,1.85,4.12
2007-05-02,SCHISM,suisun,5,11171.28,10395.1,3184.41,2312.37,12712.03,0.0,1.0,3.58,-0.44,72.4,534.8,1203.51,1796.48,1796.48,405.03,382.05,254.46,254.46,399.08,212.93,212.93,603.84,10144.28,3907.79,1455.11,234.79,152.98,646.79,206.42,167.33,195.36,426.27,399.08,150.37,6907.08,247.12,4612.16,2234.65,6150.34,182.55,129.47,177.99,646.79,1454.91,19062.55,246.47,7650.83,8435.9,8681.66,188.85,210.33,195.14,397.38,1.88,3.34
2007-05-03,SCHISM,suisun,5,11058.76,10209.65,3064.44,2403.86,12570.9,0.0,1.0,2.85,-0.36,71.4,440.4,1291.95,1888.02,1888.02,406.31,384.61,254.46,254.46,379.71,212.93,212.93,620.12,9416.5,3570.33,1313.78,219.21,152.76,578.13,199.92,169.07,208.16,438.14,378.0,150.37,6487.72,248.63,4504.74,2485.48,5911.3,183.64,129.47,178.2,580.22,1312.37,19045.92,247.12,7156.02,8100.96,8524.46,192.1,212.93,192.76,394.4,1.98,2.66
2007-05-04,SCHISM,suisun,5,11286.2,10377.98,2964.21,2457.16,12292.91,0.0,1.0,2.46,-0.23,71.8,704.6,1204.26,1763.58,1763.58,387.8,361.58,254.46,254.46,389.72,212.93,212.93,660.52,8979.82,3215.4,1108.95,191.89,154.28,511.19,195.58,167.12,220.51,418.2,385.03,150.37,6168.47,249.28,4466.8,1743.41,5828.74,182.55,127.95,177.12,511.19,1108.54,18621.38,251.0,6693.93,7020.64,7909.58,192.1,212.93,193.41,375.44,2.08,2.27
2007-05-05,SCHISM,suisun,5,11600.09,10650.09,2695.59,2458.11,12942.43,0.0,1.0,2.43,-0.16,72.8,453.4,1558.26,2179.8,2179.8,358.16,329.29,254.46,254.46,403.54,212.93,212.93,655.94,9354.88,3307.07,1450.53,193.62,155.37,526.34,200.35,171.25,233.5,402.48,398.44,150.37,5884.45,249.92,4175.51,1588.08,5758.36,183.64,129.47,176.46,525.7,1450.13,19194.04,249.71,6577.95,6976.05,7938.75,192.1,208.38,192.1,349.62,2.14,2.17
2007-05-06,SCHISM,suisun,5,12227.04,11315.35,2525.71,2451.63,13898.43,0.0,1.0,2.78,-0.01,76.4,103.6,1700.91,2423.12,2423.12,351.75,326.29,260.93,260.93,398.44,212.93,212.93,679.63,10698.74,3689.55,1641.48,203.17,154.5,528.86,200.57,171.25,240.42,398.44,398.44,150.37,5643.97,250.36,3973.64,1851.84,5587.89,182.33,129.47,176.9,529.49,1640.88,20995.19,249.71,7045.67,7228.68,8172.85,192.1,207.29,192.1,344.06,2.32,2.46
2007-05-07,SCHISM,suisun,5,12903.65,12000.64,2596.05,2442.23,14825.14,0.0,1.0,3.32,0.05,78.0,150.2,1917.87,2642.94,2642.94,349.62,313.85,272.36,272.36,387.38,212.93,212.93,670.08,12741.8,4794.38,1825.75,224.62,152.98,706.59,205.34,168.42,227.65,400.57,386.31,150.37,5426.25,246.68,3948.53,1746.17,5424.62,179.94,137.96,179.94,710.11,1824.18,22724.8,247.12,8078.51,7976.7,8958.79,192.1,206.42,192.1,334.43,2.39,2.98
2007-05-08,SCHISM,suisun,5,12692.81,11863.53,2660.03,2391.7,14746.22,0.0,1.0,3.91,0.0,79.4,451.9,2236.98,2967.31,2967.31,336.14,300.33,275.16,275.16,398.44,212.93,212.93,630.54,14164.31,5769.91,2261.36,265.68,153.2,903.57,214.66,173.42,219.64,403.76,398.44,150.37,5183.61,242.36,4051.65,2138.26,5286.23,179.29,135.57,182.77,907.45,2260.2,22984.03,246.04,9134.73,9562.46,9840.32,192.1,208.81,192.1,308.27,2.36,3.53
2007-05-09,SCHISM,suisun,5,11479.43,10760.23,2709.84,1957.94,14109.1,0.0,1.0,4.38,0.03,81.2,575.3,2453.07,3184.74,3184.74,364.57,329.5,275.16,275.16,415.87,212.93,212.93,583.15,14713.23,6408.3,2799.3,318.57,153.2,1061.77,227.22,177.55,217.48,412.26,411.83,150.37,5006.74,234.58,3912.44,2492.41,5176.32,180.38,150.37,187.76,1064.61,2798.73,23970.92,247.33,10010.3,11227.73,10982.99,192.1,205.99,192.1,345.34,2.38,3.99
2007-05-10,SCHISM,suisun,5,10356.75,9773.83,2762.13,1942.5,13026.77,0.0,1.0,4.7,0.13,81.0,707.9,2558.29,3218.22,3218.22,357.95,316.21,277.96,277.96,390.36,212.93,212.93,486.75,15718.01,7120.91,3609.67,476.63,160.38,1202.56,243.01,186.24,216.18,398.44,388.44,150.37,4809.22,233.06,3984.04,3307.83,5276.41,191.02,150.37,217.04,1207.99,3609.48,25128.34,247.98,10782.52,12319.26,11997.72,192.1,206.42,192.1,326.5,2.45,4.41
2007-05-11,SCHISM,suisun,5,9497.08,9042.89,2783.31,2307.85,11612.64,0.0,1.0,4.73,0.05,81.0,681.0,2321.09,3004.28,3004.28,372.46,303.12,282.91,282.91,391.21,212.93,212.93,423.08,15324.83,7001.99,3491.19,527.6,163.86,1164.48,236.74,187.98,217.91,401.21,378.86,150.37,4648.91,241.06,4148.46,3693.29,5246.04,212.06,150.37,247.55,1166.9,3491.0,24455.75,248.2,10413.79,11712.99,11604.25,192.1,207.73,194.93,318.57,2.37,4.42
2007-05-12,SCHISM,suisun,5,8991.69,8586.09,2802.5,2317.44,11159.58,0.0,1.0,4.67,-0.09,78.2,464.1,2146.93,2816.55,2816.55,389.93,303.55,291.3,291.3,382.26,212.93,212.93,418.84,14535.19,6881.29,3446.5,563.48,182.98,1145.11,232.85,189.06,222.24,415.44,377.15,150.37,4680.49,248.2,4361.69,4134.19,5299.68,234.36,150.37,276.45,1149.55,3445.37,24159.42,248.41,10095.28,11962.69,11294.96,192.1,212.93,199.7,325.65,2.21,4.31
2007-05-13,SCHISM,suisun,5,9214.23,8775.83,2849.83,2447.39,11475.83,0.0,1.0,4.19,-0.27,78.4,461.3,2320.46,3096.26,3096.26,406.31,310.85,295.82,295.82,390.57,212.93,212.93,399.72,12414.4,5609.42,2536.98,432.63,173.42,879.41,222.46,188.85,238.69,398.44,389.08,150.37,4837.24,250.79,4693.89,3846.33,5222.38,225.06,131.22,257.91,884.94,2536.4,21508.86,254.46,8729.76,9492.27,9893.74,192.1,212.93,212.93,339.99,2.03,3.88
2007-05-14,SCHISM,suisun,5,9691.32,9301.96,2894.88,2495.89,12035.9,0.0,1.0,3.56,-0.36,79.4,695.6,2641.19,3409.56,3409.56,370.97,301.19,295.82,295.82,378.0,212.93,212.93,398.44,12210.71,5550.78,2639.75,386.52,173.86,874.5,222.89,189.72,242.79,389.29,378.0,150.37,5059.67,250.79,4823.69,3335.9,5284.05,224.41,136.0,247.55,876.96,2638.6,20919.64,254.46,8565.14,9480.68,9780.32,193.41,215.09,212.93,327.36,1.97,3.3
2007-05-15,SCHISM,suisun,5,10094.31,9791.74,2936.23,2349.08,12701.56,0.0,1.0,2.86,-0.27,78.8,617.5,2637.6,3298.53,3298.53,345.77,296.25,301.4,301.4,359.66,212.93,212.93,398.44,13034.15,6090.52,3103.09,508.88,179.29,960.95,229.17,190.37,236.96,388.87,359.23,150.37,5156.11,250.36,4745.07,3460.59,5289.14,237.82,129.47,272.36,962.78,3103.28,22314.94,254.46,8646.61,9879.09,10054.69,202.09,215.74,212.93,316.21,2.1,2.61
2007-05-16,SCHISM,suisun,5,10086.15,9811.15,2921.71,2166.59,12602.32,0.0,1.0,2.26,-0.14,78.6,649.8,2410.84,3156.68,3156.68,351.54,304.62,311.28,311.28,370.11,212.93,212.93,386.52,12742.64,5865.88,2843.33,496.24,175.16,912.56,230.9,191.45,241.5,388.87,372.46,150.37,5169.04,252.08,4766.16,3683.57,5295.5,254.46,129.47,295.6,916.24,2842.18,22026.71,254.46,8401.46,9488.81,10028.89,212.93,215.74,212.93,326.93,2.2,2.02
2007-05-17,SCHISM,suisun,5,10383.79,10146.42,2915.62,2041.56,13008.25,0.0,1.0,1.79,-0.06,78.6,675.5,2425.91,3136.89,3136.89,352.18,308.7,316.43,316.43,357.52,212.93,212.93,378.0,12430.59,5739.58,2764.77,477.68,162.33,893.75,234.79,198.4,245.17,378.0,357.52,150.37,5225.48,253.59,4837.42,3495.88,5321.85,258.13,150.15,298.18,894.97,2764.01,22085.31,254.46,8200.36,9004.85,10067.94,212.93,215.09,212.93,329.93,2.27,1.54
2007-05-18,SCHISM,suisun,5,10942.12,10677.47,3046.3,2051.95,13606.46,0.0,1.0,1.4,0.05,78.0,528.7,2198.7,2885.37,2885.37,344.06,302.69,316.43,316.43,357.52,212.93,212.93,378.0,12690.99,5832.52,2824.65,451.9,160.16,896.82,241.5,206.86,245.6,378.0,357.52,150.37,5277.86,252.08,4883.36,3430.52,5348.92,254.46,150.37,288.72,900.91,2824.08,22807.56,262.01,8233.82,8860.0,10348.11,212.93,212.93,212.93,324.36,2.38,1.2
2007-05-19,SCHISM,suisun,5,11652.96,11297.6,3168.45,2055.66,14465.09,0.0,1.0,1.21,0.12,78.2,707.7,2407.04,3107.57,3107.57,342.77,296.89,320.72,320.72,363.93,212.93,212.93,378.0,12561.36,5688.99,2671.52,415.23,156.24,808.17,241.06,205.99,250.57,378.0,363.29,150.37,5315.31,253.81,4816.73,3456.27,5393.59,251.44,150.37,272.14,811.06,2669.8,22398.03,268.91,8030.43,8828.33,10183.8,212.93,212.93,212.93,325.0,2.43,1.05
2007-05-20,SCHISM,suisun,5,12526.36,12175.31,3168.04,3145.26,14113.16,0.0,1.0,1.31,0.18,77.8,554.9,2118.91,2808.58,2808.58,334.64,287.21,331.43,331.43,362.01,212.93,212.93,378.0,12968.01,5831.44,2758.28,431.99,158.2,804.26,246.04,209.89,249.92,378.0,359.23,150.37,5353.82,254.46,4791.81,3441.99,5433.69,241.71,150.37,250.57,806.32,2757.32,23033.66,274.08,8279.7,9577.49,10683.35,212.93,212.93,212.93,309.78,2.48,1.07
2007-05-21,SCHISM,suisun,5,13061.57,12696.8,3152.36,4257.59,13444.91,0.0,1.0,1.54,0.31,78.0,727.0,2215.56,2935.99,2935.99,327.79,291.95,337.0,337.0,357.52,212.93,212.93,378.0,12839.83,5526.51,2642.43,376.3,159.94,728.54,243.44,202.74,251.44,378.0,357.52,150.37,5413.73,254.46,4919.03,3480.68,5497.7,226.36,150.37,227.22,730.81,2640.9,22742.37,260.28,8733.94,10099.75,10149.95,212.93,212.93,212.93,304.2,2.6,1.35
2007-05-22,SCHISM,suisun,5,13848.34,13473.37,3144.6,4290.0,14062.7,0.0,1.0,2.13,0.19,76.8,421.5,1781.26,2502.62,2502.62,329.93,301.83,338.71,338.71,356.24,212.93,212.93,378.0,13233.72,5420.99,2595.87,337.64,153.63,842.29,245.39,201.65,246.47,378.0,355.81,150.37,5440.4,254.46,5429.88,3219.93,5621.73,204.47,150.37,215.53,845.78,2594.53,22069.28,247.55,9137.33,9535.15,10144.45,212.93,217.04,212.93,312.57,2.46,1.87
2007-05-23,SCHISM,suisun,5,15453.71,15119.86,3050.8,4571.02,15374.74,0.0,1.0,2.63,0.02,77.4,306.3,1747.56,2457.22,2457.22,343.63,306.99,339.99,339.99,357.52,212.93,212.93,370.54,12171.18,4990.48,2075.08,256.83,152.98,760.77,239.12,200.57,248.2,373.31,351.97,150.37,5443.67,254.46,5398.31,3377.5,5579.93,198.62,150.37,194.49,763.87,2073.72,22009.24,254.46,8893.41,8829.37,9722.53,212.93,217.91,212.93,325.0,2.3,2.38
2007-05-24,SCHISM,suisun,5,16667.52,16411.95,2918.97,4620.35,16444.71,0.0,1.0,3.33,-0.21,76.8,512.9,1991.48,2685.33,2685.33,331.64,296.46,339.56,339.56,376.51,212.93,212.93,363.07,13576.49,5464.34,2110.87,252.95,153.41,931.36,246.9,196.66,240.42,357.52,364.78,150.37,5496.97,250.36,5309.86,2595.87,5649.04,195.58,150.37,191.24,935.45,2110.28,22503.74,254.46,9476.01,9921.12,10187.75,212.93,218.56,212.93,311.07,2.08,3.13
2007-05-25,SCHISM,suisun,5,16794.16,16561.37,3091.07,4386.31,16770.0,0.59,1.0,3.99,-0.57,74.2,567.2,1838.28,2490.34,2490.34,333.14,300.54,337.0,337.0,398.44,212.93,212.93,378.86,12169.83,4975.14,2068.27,244.74,153.41,833.05,245.6,192.97,237.82,357.52,394.83,150.37,5500.78,250.79,4427.91,2679.74,5575.58,193.84,152.76,186.02,835.52,2067.29,21900.72,265.68,9193.71,10499.66,10318.25,212.93,226.14,216.39,315.36,1.69,3.77
2007-05-26,SCHISM,suisun,5,16494.8,16333.58,3258.19,4370.39,16492.97,1.0,1.0,4.52,-0.82,73.4,629.4,1739.76,2371.93,2371.93,340.85,309.35,337.0,337.0,416.08,214.01,214.01,402.69,10814.13,4112.5,1723.73,231.77,157.77,626.38,225.71,187.76,240.2,361.79,412.47,150.37,5489.36,251.22,4393.61,2908.61,5428.61,194.06,171.25,183.64,626.79,1723.73,20657.46,275.16,8200.54,9211.75,9483.28,212.93,235.88,218.13,324.58,1.43,4.27
2007-05-27,SCHISM,suisun,5,16063.44,15892.39,3175.81,4318.9,15737.07,1.0,1.0,4.84,-0.73,74.2,636.9,1453.61,2022.7,2022.7,347.05,313.21,338.5,338.5,436.87,233.71,233.71,426.48,10511.83,3873.34,1486.93,230.68,167.55,556.77,218.99,185.16,240.85,384.39,436.02,150.15,5396.13,250.36,4770.92,2840.85,5282.59,194.71,154.28,184.72,557.61,1486.53,20399.87,275.59,7641.66,8188.97,8712.16,212.93,236.52,226.57,328.0,1.51,4.54
2007-05-28,SCHISM,suisun,5,15689.69,15499.61,3137.63,4296.73,15534.79,1.0,1.0,4.82,-0.49,76.4,920.6,1924.8,2576.2,2576.2,360.72,315.14,343.42,343.42,435.38,233.71,233.71,448.51,11199.8,4174.21,1636.93,243.01,171.25,619.08,221.59,189.5,237.61,403.97,427.11,150.37,5240.94,249.28,4859.02,2313.76,5221.11,197.96,146.45,189.72,618.87,1636.73,21023.78,276.67,7955.97,8510.84,8874.62,212.93,236.74,233.71,328.0,1.75,4.62
2007-05-29,SCHISM,suisun,5,15513.4,15409.59,3156.97,4318.33,15069.16,1.0,1.0,4.46,-0.46,75.0,927.3,1644.41,2214.62,2214.62,371.18,321.57,352.39,352.39,429.66,233.71,233.71,436.23,12271.33,4714.07,2094.92,297.75,173.42,673.19,223.33,190.8,229.17,421.81,418.84,161.46,5161.94,245.82,4527.38,2543.31,5151.73,200.57,139.27,205.12,672.98,2094.73,22014.64,278.82,8180.91,9260.29,9407.5,212.93,235.88,233.71,338.71,1.82,4.15
2007-05-30,SCHISM,suisun,5,15610.5,15510.85,3145.19,4304.38,14788.6,0.52,1.0,3.95,-0.56,73.0,734.4,1071.7,1630.46,1630.46,381.84,331.0,357.52,357.52,439.2,233.71,233.71,440.47,11290.02,4356.52,1978.41,316.64,170.6,595.28,217.69,188.63,229.39,439.2,430.93,167.33,5145.9,247.12,4399.51,3014.22,5100.89,211.84,129.47,222.24,595.91,1978.02,21042.14,277.1,7637.61,9199.44,9366.48,212.93,235.88,233.71,357.52,1.7,3.63
2007-05-31,SCHISM,suisun,5,16100.63,16011.92,3118.49,4279.87,15414.67,0.0,1.0,3.45,-0.58,72.4,607.6,1083.02,1650.5,1650.5,382.05,336.35,362.65,362.65,466.49,233.71,233.71,464.8,9828.42,3610.42,1567.49,280.54,156.24,518.98,215.96,189.72,231.77,427.54,457.19,171.25,5151.01,249.71,4568.22,3014.79,5110.55,212.49,129.47,217.69,518.35,1567.09,19194.68,283.13,7049.22,8278.12,8642.95,212.93,233.71,233.71,357.09,1.64,3.17
2007-06-01,SCHISM,suisun,5,16293.56,16299.97,3102.28,4214.34,15666.36,0.0,1.0,3.15,-0.26,73.8,521.2,1006.06,1604.49,1604.49,380.35,330.36,373.95,373.95,458.24,233.71,233.71,485.28,9709.76,3499.07,1461.08,244.95,152.11,527.39,215.96,189.93,229.39,439.2,446.4,166.47,5122.94,250.36,4646.15,2639.75,5048.72,202.3,141.23,204.26,526.97,1461.08,19546.56,295.39,7063.6,7912.57,8319.08,212.93,235.01,233.71,354.32,1.97,2.82
2007-06-02,SCHISM,suisun,5,15923.35,15970.68,3098.86,4171.43,15467.98,0.66,1.0,2.94,-0.05,72.2,549.3,1166.49,1783.61,1783.61,395.89,336.35,362.01,362.01,447.03,233.71,233.71,470.71,11082.41,3978.47,1737.7,248.84,152.98,640.96,221.59,194.71,223.76,448.3,440.04,157.33,5036.49,249.28,4719.76,2540.43,5040.32,200.35,171.25,196.66,640.33,1736.72,21092.26,295.82,7586.11,8396.39,8845.91,212.93,236.96,233.71,354.1,2.22,2.64
2007-06-03,SCHISM,suisun,5,15505.37,15540.15,3152.62,4188.49,15008.84,1.0,1.0,2.86,-0.35,71.4,532.5,1071.85,1705.07,1705.07,402.69,355.81,360.94,360.94,439.83,233.71,233.71,449.15,10000.32,3515.96,1594.81,235.23,151.89,554.04,220.51,178.2,224.62,459.51,439.2,150.37,4981.35,252.73,4422.01,2589.36,5104.9,199.92,162.55,192.1,554.67,1594.42,19029.14,296.89,7054.72,8232.94,8720.52,212.93,239.34,233.71,366.49,1.94,2.64
2007-06-04,SCHISM,suisun,5,15324.61,15348.88,3174.35,3056.18,15920.16,1.0,1.0,3.12,-0.26,73.8,861.2,1338.58,1941.06,1941.06,398.87,366.27,365.63,365.63,441.95,233.71,233.71,453.8,9232.9,3199.16,1462.47,238.04,162.77,493.5,217.04,181.46,225.71,452.53,441.1,150.37,5010.39,253.16,4382.91,2539.86,5062.4,191.67,151.46,183.42,492.45,1462.07,18498.53,301.62,6950.81,8046.05,8169.34,212.93,240.63,233.71,369.69,1.96,2.83
2007-06-05,SCHISM,suisun,5,15262.41,15331.65,3099.88,1937.34,16561.62,0.44,1.0,3.35,-0.12,71.0,626.1,762.78,1333.54,1333.54,415.02,380.13,378.22,378.22,462.9,241.5,241.5,463.11,11173.23,3967.31,1617.56,280.76,171.25,696.64,224.84,187.54,217.48,439.2,459.51,151.46,5035.03,246.47,4567.86,2700.21,5047.44,194.93,163.2,192.97,697.47,1616.38,21057.14,306.56,8153.22,9079.01,9875.82,212.93,240.2,233.71,391.21,2.1,3.04
